Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
3.0,brownsville,22 STORE BUILDINGS,4,3523.0,11.0,,K1,1722 PITKIN AVENUE,,11212.0,0.0,1.0,1.0,2500.0,2500.0,1990.0,4.0,K1,825000.0,2019-02-21 00:00:00
3.0,brownsville,22 STORE BUILDINGS,4,3549.0,2.0,,K1,169 98TH STREET,,11209.0,0.0,1.0,1.0,6913.0,4359.0,1930.0,4.0,K1,10.0,2019-03-20 00:00:00
3.0,brownsville,27 FACTORIES,4,3831.0,25.0,,F5,508 JUNIUS STREET,,11212.0,0.0,1.0,1.0,10000.0,5000.0,1935.0,4.0,F5,4676000.0,2019-08-29 00:00:00
3.0,brownsville,27 FACTORIES,4,3831.0,30.0,,F5,526 JUNIUS STREET,,11212.0,0.0,1.0,1.0,6000.0,6000.0,1935.0,4.0,F5,4676000.0,2019-08-29 00:00:00
3.0,brownsville,27 FACTORIES,4,3831.0,33.0,,F5,530 JUNIUS STREET,,11212.0,0.0,1.0,1.0,6000.0,3990.0,1935.0,4.0,F5,4676000.0,2019-08-29 00:00:00
3.0,brownsville,27 FACTORIES,4,3831.0,36.0,,F5,536 JUNIUS STREET,,11212.0,0.0,1.0,1.0,3000.0,2200.0,1935.0,4.0,F5,4676000.0,2019-08-29 00:00:00
3.0,brownsville,27 FACTORIES,4,3831.0,38.0,,F5,538 JUNIUS STREET,,11212.0,0.0,4.0,4.0,15000.0,20856.0,1928.0,4.0,F5,3676000.0,2019-08-29 00:00:00
3.0,brownsville,28 COMMERCIAL CONDOS,4,3862.0,1002.0,,R5,"96 NEW LOTS AVE, 2",2,11212.0,0.0,1.0,1.0,0.0,0.0,2018.0,4.0,R5,100000.0,2019-06-27 00:00:00
3.0,brownsville,28 COMMERCIAL CONDOS,4,3862.0,1004.0,,R5,"96 NEW LOTS AVE, 4",4,11212.0,0.0,1.0,1.0,0.0,0.0,2018.0,4.0,R5,100000.0,2019-06-27 00:00:00
3.0,brownsville,29 COMMERCIAL GARAGES,4,3525.0,26.0,,G7,394 MOTHER GASTON BLVD,,11212.0,0.0,0.0,0.0,2500.0,0.0,,4.0,G7,1950000.0,2019-08-27 00:00:00
3.0,brownsville,29 COMMERCIAL GARAGES,4,3525.0,27.0,,G7,402 MOTHER GASTON BLVD,,11212.0,0.0,0.0,0.0,7500.0,0.0,,4.0,G7,1950000.0,2019-08-27 00:00:00
3.0,brownsville,29 COMMERCIAL GARAGES,4,3574.0,60.0,,G7,215 LIVONIA AVENUE,,11212.0,0.0,0.0,0.0,18469.0,0.0,,4.0,G7,530954.0,2019-12-18 00:00:00
3.0,brownsville,29 COMMERCIAL GARAGES,4,3613.0,35.0,,G7,504 CHESTER STREET,,11212.0,0.0,0.0,0.0,2080.0,0.0,,4.0,G7,325000.0,2019-04-30 00:00:00
3.0,brownsville,29 COMMERCIAL GARAGES,4,3613.0,36.0,,G7,506 CHESTER STREET,,11212.0,0.0,0.0,0.0,2080.0,0.0,,4.0,G7,285000.0,2019-04-30 00:00:00
3.0,brownsville,29 COMMERCIAL GARAGES,4,3632.0,19.0,,G1,637 AMBOY STREET,,11212.0,0.0,1.0,1.0,64000.0,309665.0,1990.0,4.0,G1,1.0,2019-10-31 00:00:00
3.0,brownsville,29 COMMERCIAL GARAGES,4,3831.0,46.0,,G7,N/A JUNIUS STREET,,11212.0,0.0,0.0,0.0,10000.0,0.0,,4.0,G7,3676000.0,2019-08-29 00:00:00
3.0,brownsville,30 WAREHOUSES,4,3603.0,42.0,,E1,400 THATFORD AVENUE,,11212.0,0.0,2.0,2.0,14000.0,16740.0,1930.0,4.0,E1,3200000.0,2019-01-31 00:00:00
3.0,brownsville,30 WAREHOUSES,4,3617.0,18.0,,E7,252 NEWPORT STREET,,11212.0,0.0,4.0,4.0,15000.0,55808.0,1930.0,4.0,E7,20750000.0,2019-10-15 00:00:00
3.0,brownsville,31 COMMERCIAL VACANT LAND,4,3524.0,8.0,,V1,117 OSBORNE STREET,,11212.0,0.0,0.0,0.0,2500.0,0.0,,4.0,V1,1960000.0,2019-01-11 00:00:00
3.0,brownsville,33 EDUCATIONAL FACILITIES,4,3568.0,1.0,,W9,774 SARATOGA AVENUE,,11212.0,0.0,1.0,1.0,16800.0,24000.0,1973.0,4.0,W9,2700000.0,2019-07-25 00:00:00
3.0,brownsville,37 RELIGIOUS FACILITIES,4,3524.0,19.0,,M1,130 WATKINS STREET,,11212.0,0.0,1.0,1.0,2650.0,7950.0,1930.0,4.0,M1,1960000.0,2019-01-11 00:00:00
3.0,brownsville,37 RELIGIOUS FACILITIES,4,3612.0,32.0,,M9,134A NEWPORT STREET,,11212.0,2.0,1.0,3.0,2000.0,3720.0,1930.0,4.0,M9,785000.0,2019-07-23 00:00:00
3.0,brownsville,38 ASYLUMS AND HOMES,4,3600.0,39.0,,N9,446 BRISTOL STREET,,11212.0,0.0,1.0,1.0,2200.0,2175.0,1930.0,4.0,N9,560181.0,2019-06-07 00:00:00
3.0,brownsville,41 TAX CLASS 4 - OTHER,4,3709.0,134.0,,Z9,1847 PITKIN AVENUE,,11212.0,0.0,0.0,0.0,1875.0,0.0,,4.0,Z9,650000.0,2019-09-18 00:00:00
3.0,brownsville,41 TAX CLASS 4 - OTHER,4,3709.0,135.0,,Z9,1845 PITKIN AVENUE,,11212.0,0.0,0.0,0.0,1875.0,0.0,,4.0,Z9,650000.0,2019-09-18 00:00:00
3.0,brownsville,41 TAX CLASS 4 - OTHER,4,3712.0,17.0,,Z9,121 POWELL STREET,,11212.0,0.0,0.0,0.0,2350.0,0.0,,4.0,Z9,200010.0,2019-04-23 00:00:00
3.0,bush terminal,02 TWO FAMILY DWELLINGS,1,727.0,54.0,,B9,263 44TH STREET,,11232.0,2.0,0.0,2.0,2045.0,1440.0,1899.0,1.0,B9,950000.0,2019-02-27 00:00:00
3.0,bush terminal,02 TWO FAMILY DWELLINGS,1,736.0,58.0,,B9,253 45TH STREET,,11220.0,2.0,0.0,2.0,1761.0,1680.0,1920.0,1.0,B9,999000.0,2019-05-13 00:00:00
3.0,bush terminal,02 TWO FAMILY DWELLINGS,1,745.0,34.0,,B9,260 45TH STREET,,11220.0,2.0,0.0,2.0,1736.0,1672.0,1910.0,1.0,B9,1349000.0,2019-02-25 00:00:00
3.0,bush terminal,02 TWO FAMILY DWELLINGS,1,781.0,66.0,,B9,239 50TH STREET,,11220.0,2.0,0.0,2.0,2003.0,2048.0,1899.0,1.0,B9,1075000.0,2019-10-31 00:00:00
3.0,bush terminal,02 TWO FAMILY DWELLINGS,1,789.0,27.0,,B1,250 50TH STREET,,11220.0,2.0,0.0,2.0,2003.0,1968.0,1915.0,1.0,B1,534581.0,2019-08-13 00:00:00
3.0,bush terminal,02 TWO FAMILY DWELLINGS,1,789.0,59.0,,B9,245 51ST STREET,,11220.0,2.0,0.0,2.0,2003.0,2040.0,1910.0,1.0,B9,941881.0,2019-12-19 00:00:00
3.0,bush terminal,02 TWO FAMILY DWELLINGS,1,821.0,62.0,,B9,239 55TH STREET,,11220.0,2.0,0.0,2.0,1861.0,1968.0,1899.0,1.0,B9,895000.0,2019-08-02 00:00:00
3.0,bush terminal,02 TWO FAMILY DWELLINGS,1,837.0,47.0,,B9,273 57TH STREET,,11220.0,2.0,0.0,2.0,2003.0,2292.0,1901.0,1.0,B9,630000.0,2019-03-04 00:00:00
3.0,bush terminal,03 THREE FAMILY DWELLINGS,1,813.0,29.0,,C0,252 53 STREET,,11220.0,3.0,0.0,3.0,2003.0,3072.0,1901.0,1.0,C0,1300000.0,2019-02-19 00:00:00
3.0,bush terminal,03 THREE FAMILY DWELLINGS,1,813.0,72.0,,C0,227 54TH STREET,,11220.0,3.0,0.0,3.0,1753.0,2730.0,1910.0,1.0,C0,1190000.0,2019-09-26 00:00:00
3.0,bush terminal,07 RENTALS - WALKUP APARTMENTS,2A,813.0,15.0,,C2,220 53RD STREET,,11220.0,6.0,0.0,6.0,2003.0,4320.0,1906.0,2.0,C2,600000.0,2019-11-01 00:00:00
3.0,bush terminal,07 RENTALS - WALKUP APARTMENTS,2B,821.0,54.0,,C1,"259 55TH STREET, 8",8,11220.0,8.0,0.0,8.0,3506.0,8160.0,1931.0,2.0,C1,3760000.0,2019-01-02 00:00:00
3.0,bush terminal,13 CONDOS - ELEVATOR APARTMENTS,2,821.0,1016.0,,R4,"5418 3 AVENUE, 4D",4D,11220.0,1.0,0.0,1.0,0.0,0.0,2012.0,2.0,R4,420000.0,2019-03-15 00:00:00
3.0,bush terminal,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,837.0,1005.0,,R1,"238 56TH STREET, 3F",3F,11220.0,1.0,0.0,1.0,0.0,0.0,2009.0,2.0,R1,499000.0,2019-06-21 00:00:00
3.0,bush terminal,21 OFFICE BUILDINGS,4,641.0,88.0,,O5,700 3RD AVENUE,,11232.0,0.0,1.0,1.0,3029.0,6449.0,1930.0,4.0,O5,2825000.0,2019-07-31 00:00:00
3.0,bush terminal,27 FACTORIES,4,717.0,44.0,,F5,4116 3RD AVENUE,,11232.0,0.0,2.0,2.0,2308.0,2861.0,1922.0,4.0,F5,1075000.0,2019-06-12 00:00:00
3.0,bush terminal,27 FACTORIES,4,736.0,1.0,,F2,4401 2 AVENUE,,11232.0,0.0,1.0,1.0,20033.0,25500.0,1913.0,4.0,F2,18500000.0,2019-06-13 00:00:00
3.0,bush terminal,27 FACTORIES,4,736.0,11.0,,F2,214 44TH STREET,,11232.0,0.0,4.0,4.0,5860.0,12000.0,1914.0,4.0,F2,18500000.0,2019-06-13 00:00:00
3.0,bush terminal,29 COMMERCIAL GARAGES,4,638.0,72.0,,G7,N/A 20TH STREET,,11232.0,0.0,0.0,0.0,2003.0,0.0,,4.0,G7,40800000.0,2019-01-10 00:00:00
3.0,bush terminal,29 COMMERCIAL GARAGES,4,845.0,11.0,,G7,214 57TH STREET,,11220.0,0.0,0.0,0.0,2012.0,0.0,,4.0,G7,1150000.0,2019-05-13 00:00:00
3.0,bush terminal,29 COMMERCIAL GARAGES,4,845.0,12.0,,G7,216 57TH STREET,,11220.0,0.0,0.0,0.0,1995.0,0.0,,4.0,G7,1150000.0,2019-05-13 00:00:00
3.0,bush terminal,30 WAREHOUSES,4,635.0,11.0,,E1,70 20TH STREET,,11232.0,0.0,1.0,1.0,45615.0,33383.0,1930.0,4.0,E1,40800000.0,2019-01-10 00:00:00
3.0,bush terminal,30 WAREHOUSES,4,635.0,13.0,,E1,50 21ST STREET,,11232.0,0.0,32.0,32.0,690000.0,292886.0,1930.0,4.0,E1,214200000.0,2019-01-10 00:00:00
3.0,bush terminal,30 WAREHOUSES,4,638.0,10.0,,E1,64-88 20TH STREET,,11232.0,0.0,4.0,4.0,41099.0,40950.0,1920.0,4.0,E1,40800000.0,2019-01-10 00:00:00
3.0,bush terminal,30 WAREHOUSES,4,644.0,82.0,,E1,104/106 22ND STREET,,11215.0,0.0,1.0,1.0,7513.0,9452.0,1994.0,4.0,E1,2385000.0,2019-08-30 00:00:00
3.0,bush terminal,30 WAREHOUSES,4,721.0,39.0,,E1,4202 SECOND AVE,,11232.0,0.0,2.0,2.0,20032.0,19750.0,1974.0,4.0,E1,7800000.0,2019-11-18 00:00:00
3.0,bush terminal,30 WAREHOUSES,4,804.0,6.0,,E1,150 52ND ST,,11232.0,0.0,7.0,7.0,100875.0,128500.0,1918.0,4.0,E1,10.0,2019-08-20 00:00:00
3.0,bush terminal,30 WAREHOUSES,4,805.0,27.0,,E1,246 52ND STREET,,11220.0,0.0,3.0,3.0,5010.0,8500.0,1999.0,4.0,E1,3950000.0,2019-12-27 00:00:00
3.0,bush terminal,31 COMMERCIAL VACANT LAND,4,736.0,78.0,,V1,N/A 45TH STREET,,11220.0,0.0,0.0,0.0,500.0,0.0,,4.0,V1,18500000.0,2019-06-13 00:00:00
3.0,bush terminal,34 THEATRES,4,803.0,6.0,,J9,2 52ND STREET,,11232.0,0.0,1.0,1.0,14474.0,14400.0,1900.0,4.0,J9,1500000.0,2019-02-01 00:00:00
3.0,bush terminal,38 ASYLUMS AND HOMES,4,837.0,1.0,,N2,5605 2 AVENUE,,11220.0,0.0,1.0,1.0,18000.0,63000.0,1994.0,4.0,N2,1450000.0,2019-11-26 00:00:00
3.0,bush terminal,41 TAX CLASS 4 - OTHER,4,762.0,8.0,,Z9,4709 1ST AVE,,11232.0,0.0,1.0,1.0,8866.0,1200.0,1997.0,4.0,Z9,3708900.0,2019-09-11 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3182.0,15.0,,S1,10 TROUTMAN STREET,,11206.0,1.0,1.0,2.0,975.0,2500.0,1935.0,1.0,S1,515000.0,2019-12-18 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3215.0,30.0,,A9,573 HART STREET,,11221.0,1.0,0.0,1.0,1240.0,1320.0,1930.0,1.0,A9,542000.0,2019-06-25 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3305.0,12.0,,A9,48 BLEECKER ST,,11221.0,1.0,0.0,1.0,2500.0,900.0,1930.0,1.0,A9,999000.0,2019-10-07 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3321.0,19.0,,S1,42 GROVE ST,,11221.0,1.0,1.0,2.0,2098.0,2250.0,1931.0,1.0,S1,1065000.0,2019-10-08 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3349.0,23.0,,A5,82 PALMETTO STREET,,11221.0,1.0,0.0,1.0,2500.0,1350.0,1910.0,1.0,A5,870000.0,2019-06-04 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3358.0,8.0,,A9,1105 BUSHWICK AVENUE,,11221.0,1.0,0.0,1.0,1333.0,1752.0,1905.0,1.0,A9,690000.0,2019-10-01 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3358.0,8.0,,A9,1105 BUSHWICK AVENUE,,11221.0,1.0,0.0,1.0,1333.0,1752.0,1905.0,1.0,A9,495000.0,2019-03-14 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3367.0,20.0,,A5,1032 MADISON STREET,,11221.0,1.0,0.0,1.0,2000.0,1700.0,1910.0,1.0,A5,700000.0,2019-05-22 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3423.0,41.0,,S1,582 WILSON AVENUE,,11207.0,1.0,1.0,2.0,1928.0,1600.0,1931.0,1.0,S1,840000.0,2019-07-11 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3428.0,2.0,,A1,675 EVERGREEN AVENUE,,11207.0,1.0,0.0,1.0,1600.0,2000.0,1925.0,1.0,A1,1358500.0,2019-02-27 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3457.0,50.0,,A5,97 GRANITE ST,,11207.0,1.0,0.0,1.0,2000.0,1376.0,1925.0,1.0,A5,950000.0,2019-06-27 00:00:00
3.0,bushwick,01 ONE FAMILY DWELLINGS,1,3473.0,17.0,,A9,90 VANDERVEER STREET,,11207.0,1.0,0.0,1.0,1750.0,1400.0,1905.0,1.0,A9,765000.0,2019-06-05 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3133.0,30.0,,B2,39 BEAVER STREET,,11206.0,2.0,0.0,2.0,1830.0,1800.0,1920.0,1.0,B2,790000.0,2019-06-18 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3134.0,36.0,,S2,29 LOCUST STREET,,11206.0,2.0,1.0,3.0,2500.0,3750.0,1910.0,1.0,S2,1500000.0,2019-03-28 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3150.0,14.0,,B2,20 ARION PLACE,,11206.0,2.0,0.0,2.0,2400.0,2400.0,1925.0,1.0,B2,1090000.0,2019-02-14 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3150.0,15.0,,B2,22 ARION PLACE,,11206.0,2.0,0.0,2.0,1805.0,1680.0,1915.0,1.0,B2,999000.0,2019-02-14 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3151.0,133.0,,B1,26 NOLL STREET,,11206.0,2.0,0.0,2.0,1967.0,2026.0,2004.0,1.0,B1,1265000.0,2019-04-25 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3158.0,4.0,,B2,37 WILSON AVENUE,,11237.0,2.0,0.0,2.0,2500.0,2525.0,1920.0,1.0,B2,1365000.0,2019-03-06 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3158.0,112.0,,B9,126 GEORGE STREET,,11237.0,2.0,0.0,2.0,2080.0,2148.0,1989.0,1.0,B9,1194000.0,2019-05-09 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3158.0,137.0,,B9,351 MELROSE STREET,,11237.0,2.0,0.0,2.0,2080.0,2148.0,1989.0,1.0,B9,10.0,2019-04-13 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3171.0,28.0,,B2,78 JEFFERSON STREET,,11206.0,2.0,0.0,2.0,2517.0,2772.0,1901.0,1.0,B2,1208000.0,2019-03-04 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3172.0,7.0,,B1,98 JEFFERSON STREET,,11206.0,2.0,0.0,2.0,1012.0,2673.0,2008.0,1.0,B1,6150000.0,2019-03-27 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3172.0,8.0,,B1,100 JEFFERSON STREET,,11206.0,2.0,0.0,2.0,992.0,2619.0,2008.0,1.0,B1,6150000.0,2019-03-27 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3172.0,9.0,,B1,102 JEFFERSON STREET,,11206.0,2.0,0.0,2.0,992.0,2616.0,2008.0,1.0,B1,6150000.0,2019-03-27 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3172.0,109.0,,B1,104 JEFFERSON STREET,,11206.0,2.0,0.0,2.0,992.0,2616.0,2008.0,1.0,B1,6150000.0,2019-03-27 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3183.0,81.0,,S2,1207 MYRTLE AVENUE,,11221.0,2.0,1.0,3.0,1775.0,3126.0,1910.0,1.0,S2,1650000.0,2019-06-26 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3184.0,5.0,,B2,151 EVERGREEN AVENUE,,11221.0,2.0,0.0,2.0,1833.0,1416.0,1910.0,1.0,B2,998000.0,2019-04-16 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3193.0,8.0,,B2,21 DITMARS ST,,11221.0,2.0,0.0,2.0,1159.0,1656.0,1910.0,1.0,B2,10.0,2019-09-25 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3194.0,4.0,,S2,1005 BROADWAY,,11221.0,2.0,1.0,3.0,2000.0,2500.0,1931.0,1.0,S2,1780000.0,2019-07-19 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3194.0,7.0,,S2,999 BROADWAY,,11221.0,2.0,1.0,3.0,1800.0,4180.0,1910.0,1.0,S2,1535000.0,2019-03-04 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3194.0,45.0,,B2,899 WILLOUGHBY AVENUE,,11221.0,2.0,0.0,2.0,2090.0,2420.0,1899.0,1.0,B2,997500.0,2019-04-03 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3207.0,149.0,,B2,119 SUYDAM STREET,,11221.0,2.0,0.0,2.0,2100.0,2112.0,2001.0,1.0,B2,1115000.0,2019-02-08 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3214.0,6.0,,B2,20 SUYDAM STREET,,11221.0,2.0,0.0,2.0,1500.0,1800.0,1901.0,1.0,B2,850000.0,2019-09-03 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3214.0,38.0,,B2,487 HART STREET,,11221.0,2.0,0.0,2.0,1500.0,1680.0,1901.0,1.0,B2,1190000.0,2019-06-21 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3215.0,29.0,,B1,236 EVERGREEN AVENUE,,11221.0,2.0,0.0,2.0,918.0,1699.0,2011.0,1.0,B1,4690000.0,2019-06-10 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3215.0,129.0,,B1,234 EVERGREEN AVENUE,,11221.0,2.0,0.0,2.0,903.0,2433.0,2011.0,1.0,B1,4690000.0,2019-06-10 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3215.0,130.0,,B1,230 EVERGREEN AVENUE,,11221.0,2.0,0.0,2.0,900.0,2728.0,2011.0,1.0,B1,4690000.0,2019-06-10 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3215.0,131.0,,B1,228 EVERGREEN AVENUE,,11221.0,2.0,0.0,2.0,900.0,2728.0,2011.0,1.0,B1,4690000.0,2019-06-10 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3229.0,23.0,,B3,754 BUSHWICK AVENUE,,11221.0,2.0,0.0,2.0,1258.0,1836.0,1899.0,1.0,B3,100.0,2019-07-23 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3230.0,17.0,,B3,770 BUSHWICK AVENUE,,11221.0,2.0,0.0,2.0,1633.0,2640.0,1901.0,1.0,B3,945000.0,2019-07-09 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,2B,3243.0,55.0,,C1,81 STOCKHOLM STREET,,11221.0,8.0,0.0,8.0,2500.0,5714.0,1931.0,1.0,S2,2400000.0,2019-11-07 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3243.0,61.0,,B2,71 STOCKHOLM ST,,11221.0,2.0,0.0,2.0,1980.0,2466.0,1930.0,1.0,B2,10000.0,2019-07-19 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3252.0,8.0,,S2,1155 BROADWAY,,11221.0,2.0,1.0,3.0,1650.0,3550.0,1931.0,1.0,S2,2480000.0,2019-11-05 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3252.0,9.0,,S2,1153 BROADWAY,,11221.0,2.0,1.0,3.0,1575.0,3675.0,1931.0,1.0,S2,2480000.0,2019-11-05 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3252.0,27.0,,S2,832 BUSHWICK AVENUE,,11221.0,2.0,1.0,3.0,1620.0,2750.0,1899.0,1.0,S2,1150000.0,2019-02-04 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3253.0,4.0,,B3,833 BUSHWICK AVENUE,,11221.0,2.0,0.0,2.0,3650.0,2412.0,1899.0,1.0,B3,1300000.0,2019-04-29 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3254.0,62.0,,B2,73 STANHOPE STREET,,11221.0,2.0,0.0,2.0,2000.0,1920.0,1901.0,1.0,B2,375000.0,2019-08-29 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3254.0,73.0,,B3,51 STANHOPE STREET,,11221.0,2.0,0.0,2.0,2500.0,2750.0,1931.0,1.0,B3,1480000.0,2019-10-15 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3266.0,11.0,,B2,116 STANHOPE STREET,,11221.0,2.0,0.0,2.0,2725.0,1720.0,1930.0,1.0,B2,890000.0,2019-04-11 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3275.0,61.0,,B3,109 HARMAN STREET,,11221.0,2.0,0.0,2.0,2000.0,2880.0,1920.0,1.0,B3,1325000.0,2019-05-03 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3275.0,62.0,,B3,107 HARMAN STREET,,11221.0,2.0,0.0,2.0,2000.0,2880.0,1920.0,1.0,B3,934500.0,2019-10-23 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3275.0,91.0,,B2,49 HARMAN STREET,,11221.0,2.0,0.0,2.0,2000.0,2024.0,1920.0,1.0,B2,10.0,2019-01-19 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3283.0,23.0,,B3,608 VAN BUREN STREET,,11221.0,2.0,0.0,2.0,1800.0,2376.0,1920.0,1.0,B3,502000.0,2019-07-25 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3284.0,35.0,,B3,1109 GREENE AVENUE,,11221.0,2.0,0.0,2.0,2000.0,2586.0,1901.0,1.0,B3,700000.0,2019-08-23 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3284.0,37.0,,B3,1105 GREENE AVE,,11221.0,2.0,0.0,2.0,1875.0,2942.0,1901.0,1.0,B3,1750000.0,2019-02-06 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3285.0,80.0,,B3,1157 GREENE AVENUE,,11221.0,2.0,0.0,2.0,1850.0,2970.0,1901.0,1.0,B3,860421.0,2019-09-20 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3287.0,30.0,,B3,1305 GREENE AVENUE,,11237.0,2.0,0.0,2.0,2070.0,2266.0,1920.0,1.0,B3,1075000.0,2019-05-16 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3294.0,5.0,,B9,1096 GREENE AVENUE,,11221.0,2.0,0.0,2.0,1667.0,2001.0,1901.0,1.0,B9,700000.0,2019-05-22 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3294.0,23.0,,B3,958 BUSHWICK AVENUE,,11221.0,2.0,0.0,2.0,2387.0,2280.0,1901.0,1.0,B3,1550000.0,2019-10-10 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3295.0,22.0,,B2,27 BLEECKER STREET,,11221.0,2.0,0.0,2.0,1900.0,2850.0,1901.0,1.0,B2,525000.0,2019-05-14 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3304.0,10.0,,B2,398 EVERGREEN AVENUE,,11221.0,2.0,0.0,2.0,2133.0,2080.0,1996.0,1.0,B2,10.0,2019-05-18 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3323.0,149.0,,B1,139 LINDEN STREET,,11221.0,2.0,0.0,2.0,3275.0,1960.0,1994.0,1.0,B1,100.0,2019-08-01 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3331.0,19.0,,B2,1187 GATES AVENUE,,11221.0,2.0,0.0,2.0,1900.0,1824.0,1920.0,1.0,B2,960000.0,2019-10-16 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3332.0,116.0,,B2,114 LINDEN ST,,11221.0,2.0,0.0,2.0,1910.0,1960.0,1994.0,1.0,B2,900000.0,2019-08-19 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3332.0,117.0,,B2,114A LINDEN STREET,,11221.0,2.0,0.0,2.0,1910.0,1960.0,1994.0,1.0,B2,597400.0,2019-09-16 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3333.0,26.0,,B2,188 LINDEN STREET,,11221.0,2.0,0.0,2.0,1683.0,1346.0,1920.0,1.0,B2,771265.0,2019-01-28 00:00:00
3.0,bushwick,02 TWO FAMILY DWELLINGS,1,3342.0,32.0,,B1,356 WILSON AVE,,11221.0,2.0,0.0,2.0,1047.0,2199.0,2007.0,1.0,B1,10.0,2019-03-26 00:00:00
