,id,neighbourhood_group,host_name,host_id,minimum_price,z_value_prices,z_interpretation
12213,9464318,Brooklyn,Ruth,48890727,2100,0.06908984945479538,Average price
12214,9464543,Manhattan,Philipp,15208048,98,-0.10050730025603218,Lower price average
12215,9464605,Manhattan,Lily,5776966,183,-0.09330662207150653,Average price
12216,9464835,Manhattan,Kristina,33580313,4770,0.29527585830989506,Higher price average
12217,9466003,Queens,Bryant,39981142,68,-0.10304871608586476,Lower price average
12218,9469009,Brooklyn,Masha,15674613,690,-0.05035669454733591,Average price
12219,9469827,Manhattan,Caroline,1240958,625,-0.055863095511973174,Average price
12220,9470528,Brooklyn,Yuna,48854322,460,-0.06984088257605237,Average price
12221,9470554,Manhattan,Robert,49082748,1190,-0.007999764050126234,Average price
12222,9470677,Manhattan,Joe,49083612,209,-0.09110406168565162,Average price
12223,9471893,Manhattan,Jack,49090209,225,-0.08974863990974091,Average price
12224,9471997,Manhattan,Olai,10208450,400,-0.07492371423571753,Average price
12225,9473492,Brooklyn,Charles,49099055,55,-0.1041499962787922,Lower price average
12226,9473646,Brooklyn,Sarah,6240859,160,-0.09525504087437817,Average price
12227,9473837,Brooklyn,Isabelle,13713658,80,-0.10203214975393173,Lower price average
12228,9473889,Brooklyn,Nicholas,49101398,2550,0.10721108690228409,Higher price average
12229,9474607,Manhattan,Mian,43951918,1120,-0.01392973431973559,Average price
12230,9475052,Brooklyn,Manne,49108001,250,-0.08763079338488043,Average price
12231,9475136,Brooklyn,Clinton,13034246,90,-0.10118501114398752,Lower price average
12232,9475494,Manhattan,Kevin,3394386,175,-0.09398433295946187,Average price
12233,9475907,Manhattan,Rajat,1991700,450,-0.07068802118599656,Average price
12234,9476198,Manhattan,Kin,49115124,360,-0.0783122686754943,Average price
12235,9476212,Manhattan,Gregory,9721574,250,-0.08763079338488043,Average price
12236,9476397,Queens,Hebert,40503875,60,-0.1037264269738201,Lower price average
12237,9476449,Brooklyn,Julien,13859188,400,-0.07492371423571753,Average price
12238,9476774,Manhattan,Izi,15145088,8850,0.640908411167126,Higher price average
12239,9476831,Manhattan,Raphael,49118721,160,-0.09525504087437817,Average price
12240,9476850,Manhattan,Michelle,40947332,450,-0.07068802118599656,Average price
12241,9477096,Manhattan,Sarah,49120717,40,-0.1054207041937085,Lower price average
12242,9477359,Manhattan,Jennifer,22063782,1260,-0.0020697937805168793,Average price
12243,9477489,Manhattan,Kyriaki,49123284,870,-0.03510819956834043,Average price
12244,9477988,Brooklyn,Lili And Antoine,7530710,1750,0.03943999810674861,Average price
12245,9478196,Manhattan,Abby,26748898,825,-0.0389203233130893,Average price
12246,9478370,Queens,María Cristina,8200337,230,-0.08932507060476881,Average price
12247,9479084,Manhattan,Bella,1177400,700,-0.04950955593739172,Average price
12248,9479324,Brooklyn,Eli,49133999,3900,0.2215747992447502,Higher price average
12249,9479348,Manhattan,Michael,369154,1380,0.008095869538813444,Average price
12250,9484346,Manhattan,Sarah,49158190,150,-0.09610217948432237,Average price
12251,9484892,Manhattan,Brian,13667539,75,-0.10245571905890381,Lower price average
12252,9485047,Manhattan,Paulo,49160243,876,-0.03459991640237391,Average price
12253,9485566,Brooklyn,Charlotte,46142110,900,-0.03256678373850785,Average price
12254,9485606,Manhattan,Dmitriy,49164778,675,-0.051627402462252205,Average price
12255,9486111,Manhattan,Janelle,14565422,550,-0.062216635086554624,Average price
12256,9486229,Manhattan,Carine,49167739,1400,0.00979014675870183,Average price
12257,9486332,Manhattan,Andrea,49167534,350,-0.0791594072854385,Average price
12258,9486961,Brooklyn,Nina,49170998,420,-0.07322943701582914,Average price
12259,9487424,Brooklyn,Margaret,7526931,1400,0.00979014675870183,Average price
12260,9487497,Brooklyn,Robyn,2448332,952,-0.02816166296679804,Average price
12261,9487684,Manhattan,Alo,4515330,700,-0.04950955593739172,Average price
12262,9488285,Brooklyn,Mrs .D,49177258,670,-0.0520509717672243,Average price
12263,9488756,Brooklyn,Charlie,1657540,490,-0.06729946674621978,Average price
12264,9488762,Brooklyn,Becky,3848874,720,-0.04781527871750333,Average price
12265,9488878,Manhattan,Marie-Louise,49176019,1196,-0.0074914808841597185,Average price
12266,9489073,Manhattan,Grace,49181430,495,-0.06687589744124768,Average price
12267,9490080,Manhattan,Danni,49186493,380,-0.07661799145560591,Average price
12268,9490600,Brooklyn,Gabriele,26415140,250,-0.08763079338488043,Average price
12269,9490959,Brooklyn,Stephen Dayo,49191712,300,-0.08339510033515946,Average price
12270,9491126,Manhattan,G,5658754,1965,0.05765347822054877,Average price
12271,9491448,Manhattan,Karla,47066108,297,-0.08364924191814271,Average price
12272,9492069,Manhattan,Jamie,171213,250,-0.08763079338488043,Average price
12273,9492678,Brooklyn,Matthew,1335392,900,-0.03256678373850785,Average price
12274,9492750,Manhattan,Aaron,15441931,570,-0.06052235786666624,Average price
12275,9492969,Brooklyn,David,826493,58,-0.10389585469580895,Lower price average
12276,9493142,Brooklyn,Megan,49202910,70,-0.10287928836387591,Lower price average
12277,9493324,Brooklyn,Jake,1857387,123,-0.09838945373117168,Average price
12278,9494304,Manhattan,Michelle,224009,2275,0.08391477512881877,Average price
12279,9495205,Brooklyn,Amanda,33058791,360,-0.0783122686754943,Average price
12280,9495238,Manhattan,Trevor,45514903,475,-0.06857017466113607,Average price
12281,9495907,Manhattan,Brandon,8920162,500,-0.06645232813627559,Average price
12282,9496094,Manhattan,Netanya,41066327,640,-0.05459238759705688,Average price
12283,9496137,Manhattan,Jesse,42573050,1515,0.019532240773060056,Average price
12284,9496176,Manhattan,Michael,1557889,2000,0.060618463355353445,Average price
12285,9496213,Brooklyn,Solange,6515431,46,-0.10491242102774198,Lower price average
12286,9496372,Manhattan,Scott,8472477,132,-0.09762702898222192,Average price
12287,9496398,Manhattan,Venessa,49220133,375,-0.07704156076057801,Average price
12288,9496559,Brooklyn,Jenny,20160518,150,-0.09610217948432237,Average price
12289,9497513,Brooklyn,Michela,1850477,135,-0.09737288739923866,Average price
12290,9502150,Manhattan,Amal & Alex,49245656,825,-0.0389203233130893,Average price
12291,9504043,Brooklyn,Deborah,31155262,4424,0.26596486240582595,Higher price average
12292,9504843,Brooklyn,Kristie,19410959,645,-0.05416881829208478,Average price
12293,9505047,Brooklyn,Sol,49255756,560,-0.06136949647661043,Average price
12294,9505268,Manhattan,Dimitri,7098925,750,-0.04527386288767075,Average price
12295,9505449,Brooklyn,Shanika,338562,124,-0.09830473987017727,Average price
12296,9505990,Brooklyn,Fernanda,49260425,204,-0.09152763099062372,Average price
12297,9506014,Manhattan,Ana,37579015,1500,0.018261532858143765,Average price
12298,9507100,Queens,Julie,49182321,745,-0.04569743219264285,Average price
12299,9507112,Manhattan,Ira,3256433,6000,0.39947390733303084,Higher price average
12300,9507521,Brooklyn,James,49268145,550,-0.062216635086554624,Average price
12301,9508202,Manhattan,Adriaan,43707936,220,-0.09017220921471301,Average price
12302,9508780,Brooklyn,Valeria,10039346,166,-0.09474675770841165,Average price
12303,9509148,Brooklyn,Kalana,5023498,600,-0.057980942036833655,Average price
12304,9509218,Manhattan,Chelsea,49275064,498,-0.06662175585826442,Average price
12305,9509369,Brooklyn,Danielle,24767704,158,-0.09542446859636701,Average price
12306,9510158,Manhattan,Quentin,21366569,1100,-0.015624011539623976,Average price
12307,9510385,Queens,Yone,49279577,140,-0.09694931809426656,Average price
12308,9511490,Brooklyn,Roberto,240471,180,-0.09356076365448979,Average price
12309,9511685,Manhattan,Tairan,49286334,80,-0.10203214975393173,Lower price average
12310,9512372,Manhattan,Golden&Mavy,4110869,1500,0.018261532858143765,Average price
12311,9512472,Brooklyn,Julia,33136017,120,-0.09864359531415494,Average price
12312,9513152,Manhattan,威,20019653,50,-0.1045735655837643,Lower price average
12313,9513278,Manhattan,Aleksandra,49293535,555,-0.06179306578158252,Average price
12315,9513379,Brooklyn,Sarah,24295818,450,-0.07068802118599656,Average price
12316,9513511,Bronx,Gloria,49293611,595,-0.05840451134180575,Average price
12317,9513743,Manhattan,Elise,49295995,9000,0.653615490316289,Higher price average
12318,9514193,Manhattan,Raquel,48936457,1393,0.009197149731740895,Average price
12319,9514730,Manhattan,Kasey,2005639,150,-0.09610217948432237,Average price
12320,9514772,Brooklyn,Sunim,5668894,250,-0.08763079338488043,Average price
12321,9514805,Brooklyn,Adrian,912101,900,-0.03256678373850785,Average price
12322,9514860,Manhattan,Marc,16675838,299,-0.08347981419615388,Average price
12323,9514935,Brooklyn,Leonore,38342237,132,-0.09762702898222192,Average price
12324,9515597,Brooklyn,Elizabeth,49305338,410,-0.07407657562577333,Average price
12325,9515733,Brooklyn,Amber,888939,400,-0.07492371423571753,Average price
12326,9516142,Brooklyn,Al,42597922,149,-0.09618689334531678,Average price
12327,9517131,Manhattan,Sami,42807409,294,-0.08390338350112597,Average price
12328,9517488,Manhattan,Hayley Lynn,31248442,300,-0.08339510033515946,Average price
12329,9519514,Manhattan,Damian,3338222,7200,0.5011305405263341,Higher price average
12331,9521009,Brooklyn,Alessandro,34066586,770,-0.04357958566778236,Average price
12332,9521704,Manhattan,Maxime,14391637,200,-0.0918664864346014,Average price
12333,9522763,Brooklyn,Camila,1216362,280,-0.08508937755504785,Average price
12334,9523488,Brooklyn,Sabrina,19733878,330,-0.08085368450532689,Average price
12335,9523761,Manhattan,Yujie,39072477,800,-0.041038169837949785,Average price
12336,9524033,Manhattan,Kristin,37606128,60,-0.1037264269738201,Lower price average
12337,9525241,Manhattan,Nate,2787066,504,-0.0661134726922979,Average price
12338,9525335,Manhattan,Matthew,49347979,55,-0.1041499962787922,Lower price average
12339,9525490,Manhattan,Benjamin,41094794,975,-0.026213244163926397,Average price
12340,9525925,Brooklyn,Kat,8702561,12600,0.9585853898961987,Higher price average
12341,9527309,Brooklyn,Christina,5341236,100,-0.10033787253404333,Lower price average
12343,9529332,Brooklyn,Michou,49364392,558,-0.061538924198599264,Average price
12344,9529493,Brooklyn,Adam,1461344,735,-0.04654457080258704,Average price
12345,9529607,Manhattan,Jp,43333475,150,-0.09610217948432237,Average price
12346,9529662,Manhattan,Mama,47993495,198,-0.09203591415659024,Average price
12347,9530079,Manhattan,Tara,49367316,1450,0.014025839808422797,Average price
12348,9530293,Manhattan,Cory,21100276,172,-0.09423847454244513,Average price
12349,9530381,Manhattan,Mama,47993495,170,-0.09440790226443398,Average price
12350,9530515,Manhattan,Mama,47993495,190,-0.09271362504454558,Average price
12351,9531148,Manhattan,Jeremy & Laura,16098958,5400,0.34864559073637924,Higher price average
12352,9531437,Manhattan,Pierre,4455698,2000,0.060618463355353445,Average price
12353,9532048,Brooklyn,Delna,485349,40,-0.1054207041937085,Lower price average
12354,9532665,Manhattan,Taylor,49379520,129,-0.09788117056520518,Average price
12355,9533058,Brooklyn,Warren,24120376,520,-0.0647580509163872,Average price
12356,9533144,Queens,Konstans,12260878,560,-0.06136949647661043,Average price
12357,9534327,Brooklyn,Heather,12449641,1650,0.03096861200730667,Average price
12358,9538618,Brooklyn,Sandy,396819,300,-0.08339510033515946,Average price
12359,9539912,Queens,Viacheslav,49411357,1400,0.00979014675870183,Average price
12360,9540193,Manhattan,Laiona,49412548,85,-0.10160858044895962,Lower price average
12361,9540414,Brooklyn,Kat And Chris,2027404,1120,-0.01392973431973559,Average price
12362,9540974,Manhattan,Francisco,6904334,390,-0.07577085284566172,Average price
12363,9541017,Queens,Erin,55480,150,-0.09610217948432237,Average price
12364,9541320,Brooklyn,Ben,19698371,315,-0.08212439242024316,Average price
12365,9541753,Brooklyn,Nick,11460541,60,-0.1037264269738201,Lower price average
12366,9541921,Manhattan,Bridget,13262455,475,-0.06857017466113607,Average price
12367,9542259,Manhattan,Cinthia,13778440,100,-0.10033787253404333,Lower price average
12368,9542827,Brooklyn,Mike,2966628,59,-0.10381114083481452,Lower price average
12369,9543557,Brooklyn,Benjamin,48498097,525,-0.06433448161141511,Average price
12370,9543637,Manhattan,Sonja,10681247,249,-0.08771550724587485,Average price
12371,9543678,Brooklyn,Sotira,49413208,400,-0.07492371423571753,Average price
12372,9544242,Manhattan,Elizabeth,17888644,400,-0.07492371423571753,Average price
12373,9544410,Manhattan,Iradj,49015331,530,-0.06391091230644301,Average price
12374,9544812,Manhattan,Jeremy & Laura,16098958,10500,0.780686281807918,Higher price average
12375,9544914,Brooklyn,Abraham,22423049,72,-0.10270986064188707,Lower price average
12376,9545059,Brooklyn,Isabelle,49431548,78,-0.10220157747592055,Lower price average
12377,9545498,Manhattan,Chris,40316314,80,-0.10203214975393173,Lower price average
12378,9546039,Brooklyn,Jason,49435973,654,-0.053406393543135006,Average price
12379,9546695,Brooklyn,Andrew,34000566,190,-0.09271362504454558,Average price
12380,9546994,Manhattan,Tny,45595980,3900,0.2215747992447502,Higher price average
12381,9547361,Manhattan,Tny,45595980,3900,0.2215747992447502,Higher price average
12382,9547920,Brooklyn,Vince,24337956,51,-0.10448885172276988,Lower price average
12383,9548422,Brooklyn,Una,5053976,540,-0.06306377369649882,Average price
12384,9548756,Manhattan,Sarah,21188854,400,-0.07492371423571753,Average price
12385,9549544,Manhattan,Sean,49451877,700,-0.04950955593739172,Average price
12386,9549937,Manhattan,Lauren,24170584,265,-0.08636008546996414,Average price
12387,9550171,Manhattan,Jonatan,49455312,456,-0.07017973802003004,Average price
12388,9550485,Manhattan,Noah,34691404,270,-0.08593651616499204,Average price
12389,9550620,Queens,Lily,48983104,120,-0.09864359531415494,Average price
12390,9550714,Brooklyn,Lakan,48399349,240,-0.08847793199482462,Average price
12391,9550807,Manhattan,Yi-Chen,21787440,65,-0.103302857668848,Lower price average
12392,9550884,Brooklyn,Katie,1459446,270,-0.08593651616499204,Average price
12393,9551417,Manhattan,Onur,49349133,450,-0.07068802118599656,Average price
12394,9555648,Queens,Tina,23815371,103,-0.10008373095106007,Lower price average
12395,9556028,Manhattan,Ken,41863600,2500,0.10297539385256312,Higher price average
12396,9556983,Brooklyn,Spencer,49485109,372,-0.07729570234356127,Average price
12397,9558052,Brooklyn,Henry,49489331,90,-0.10118501114398752,Lower price average
12398,9559239,Manhattan,Helen,608275,900,-0.03256678373850785,Average price
12399,9559335,Manhattan,Rand,49494701,299,-0.08347981419615388,Average price
12400,9560034,Manhattan,Joel,23854797,85,-0.10160858044895962,Lower price average
12401,9560584,Manhattan,Bridget,17493980,2400,0.09450400775312119,Average price
12402,9561251,Manhattan,Alisa,49502599,250,-0.08763079338488043,Average price
12403,9561650,Manhattan,Rani,2316568,49,-0.10465827944475872,Lower price average
12404,9562515,Brooklyn,Jim,253057,12100,0.916228459398989,Higher price average
12405,9562872,Queens,Abhilasha Ashiv,49509847,327,-0.08110782608831014,Average price
12406,9563266,Manhattan,Alex,49511227,600,-0.057980942036833655,Average price
12407,9563436,Manhattan,Ohad,7969836,600,-0.057980942036833655,Average price
12408,9563529,Manhattan,Sophia,48937383,90,-0.10118501114398752,Lower price average
12409,9563868,Manhattan,Jaclyn,49513668,578,-0.05984464697871088,Average price
12410,9563873,Queens,Steve,49514708,148,-0.0962716072063112,Average price
12411,9564986,Brooklyn,Sandy,5532810,100,-0.10033787253404333,Lower price average
12412,9571665,Brooklyn,Danielle,1401835,225,-0.08974863990974091,Average price
12413,9572219,Manhattan,Gordon M,43298076,88,-0.10135443886597637,Lower price average
12414,9572448,Brooklyn,Bianca,49482081,45,-0.1049971348887364,Lower price average
12415,9573394,Brooklyn,Karlee,26787684,240,-0.08847793199482462,Average price
12416,9573876,Manhattan,Weijia,49561278,440,-0.07153515979594074,Average price
12417,9574823,Brooklyn,Eric,2699292,585,-0.059251649951749946,Average price
12418,9574936,Manhattan,Timur,49566321,200,-0.0918664864346014,Average price
12419,9574953,Brooklyn,Eduardo,4025647,1400,0.00979014675870183,Average price
12420,9575089,Brooklyn,Grace,48966726,320,-0.08170082311527108,Average price
12421,9575562,Brooklyn,Amanda,23254783,345,-0.0795829765904106,Average price
12422,9575567,Brooklyn,Zhenya,7252221,770,-0.04357958566778236,Average price
